text,hazard,benefit,old_text
@flipkartsupport 118 BC what is closely following up . To schedule a technician is taking more than 8 days . Sucks!! Seems it is more difficult than rocket science.Don’t make fool .#flipkartscam #FlipkartChorHai   #flipkartscam #FlipkartChorHai  #flipkartscam #FlipkartChorHai  #flipkartscam,0.0,0.0,@flipkartsupport 118 BC what is closely following up . To schedule a technician is taking more than 8 days . Sucks!! Seems it is more difficult than rocket science.Don’t make fool .#flipkartscam #FlipkartChorHai   #flipkartscam #FlipkartChorHai  #flipkartscam #FlipkartChorHai  #flipkartscam
"@theBKbelle Yup. The danger of seeing certain kinds of work as a calling/passion/dream really opens us up to lower pay for higher workloads, fewer benefits and so on. It’s kind of sad that it should be so but...",0.6666666666666666,0.0,"@theBKbelle Yup. The danger of seeing certain kinds of work as a calling/passion/dream really opens us up to lower pay for higher workloads, fewer benefits and so on. It’s kind of sad that it should be so but..."
"Ukraine ECHO update  As of 17 October morning, Russian forces have reportedly attacked Kyiv four times with “kamikaze” drones, according to Ukrainian officials. It comes after Russia targeted civilian and critical infrastructure in deadly attacks across…https--//t.co/cWn6dy0LL6",0.3333333333333333,0.3333333333333333,"Ukraine ECHO update  As of 17 October morning, Russian forces have reportedly attacked Kyiv four times with “kamikaze” drones, according to Ukrainian officials. It comes after Russia targeted civilian and critical infrastructure in deadly attacks across…https--//t.co/cWn6dy0LL6"
"@Daniel428 Same as always. Just came on to see if there was any good news. You know, like someone is actually arrested & charged for trying to destroy our country. That's the main thing that keeps me coming back here. Otherwise, I can do without all the bs. I'm so exhausted with everything",0.6666666666666666,0.3333333333333333,"@Daniel428 Same as always. Just came on to see if there was any good news. You know, like someone is actually arrested & charged for trying to destroy our country. That's the main thing that keeps me coming back here. Otherwise, I can do without all the bs. I'm so exhausted with everything"
"@RebelNewsOnline I didn't see Ford or #BlackfaceTurdo exercise ""zero tolerance"" when BLM were burning down thousands of building and causing $$$BILLIONSS$$$ in property damage in 2020 and 2021.",0.3333333333333333,0.0,"@RebelNewsOnline I didn't see Ford or #BlackfaceTurdo exercise ""zero tolerance"" when BLM were burning down thousands of building and causing $$$BILLIONSS$$$ in property damage in 2020 and 2021."
"just got banned from a Discord server for linking https--//t.co/IUecOgFRZD because it had ""discord-nitro"" in the URL lol",0.5,0.0,"just got banned from a Discord server for linking https--//t.co/IUecOgFRZD because it had ""discord-nitro"" in the URL lol"
@JoeBiden Stop lying fake 46 true patriotic Americans are aware of your pathetic lies and BULLSHIT!!! FJB,0.25,0.25,@JoeBiden Stop lying fake 46 true patriotic Americans are aware of your pathetic lies and BULLSHIT!!! FJB
The cost of living crisis is a mental health emergency. I’m supporting this @MindCharity petition calling on the UK government to raise benefits at least in line with inflation right now. Will you join me?  https--//t.co/Pfss2fr2HG,0.6666666666666666,0.6666666666666666,The cost of living crisis is a mental health emergency. I’m supporting this @MindCharity petition calling on the UK government to raise benefits at least in line with inflation right now. Will you join me?  https--//t.co/Pfss2fr2HG
This should be built into the @Twitch interface @TwitchSupport   I would definitely consider experimenting with mid-roll ads on my channel again to see if it decreases complaints if I had easy access to this feature https--//t.co/76rI3ZKd2Q,0.0,1.0,This should be built into the @Twitch interface @TwitchSupport   I would definitely consider experimenting with mid-roll ads on my channel again to see if it decreases complaints if I had easy access to this feature https--//t.co/76rI3ZKd2Q
"I could not believe that I'll be adding names to my hate list so soon. Been 7 years to last entry. As I engraved the troika I channeled all the anger, hatred and negativity to the edge of my blade and through it into the wooden tablet that ""is"" the list. #Dracarys MOFOs",0.3333333333333333,0.0,"I could not believe that I'll be adding names to my hate list so soon. Been 7 years to last entry. As I engraved the troika I channeled all the anger, hatred and negativity to the edge of my blade and through it into the wooden tablet that ""is"" the list. #Dracarys MOFOs"
"Emmanuel, a TikTok-famous emu, has avian flu after a deadly outbreak on a Florida farm https--//t.co/JiKKSnbAMT",0.6666666666666666,0.0,"Emmanuel, a TikTok-famous emu, has avian flu after a deadly outbreak on a Florida farm https--//t.co/JiKKSnbAMT"
@JamesAWhitehead @treychef @mitchelmoles01 He tried to kill a fellow driver with a car nothing to do with black or white that u can be brought up on charges of attempted murder with a dangerous https--//t.co/Mw4G2RpwPb might have been in the heat of the moment but no excuse. Fight with him after the race but ur car,1.0,0.3333333333333333,@JamesAWhitehead @treychef @mitchelmoles01 He tried to kill a fellow driver with a car nothing to do with black or white that u can be brought up on charges of attempted murder with a dangerous https--//t.co/Mw4G2RpwPb might have been in the heat of the moment but no excuse. Fight with him after the race but ur car
@atrupar Check her Bitcoin account. Paid chaos agent for Putin is my guess.,0.0,0.0,@atrupar Check her Bitcoin account. Paid chaos agent for Putin is my guess.
@bcndp KNOWS THIS! I am convinced their plan is to keep people in the dark about “personal responsibility”.Under reporting is the goal!Public health isn’t much of a concern. More will die.More will get long covid.BonnieHenry will keep racking up fake awards.#BCNDPBanalityOfEvil https--//t.co/V3OFq7GkA1,1.0,0.0,@bcndp KNOWS THIS! I am convinced their plan is to keep people in the dark about “personal responsibility”.Under reporting is the goal!Public health isn’t much of a concern. More will die.More will get long covid.BonnieHenry will keep racking up fake awards.#BCNDPBanalityOfEvil https--//t.co/V3OFq7GkA1
I’d rather have no village at all rather than a damaging village..,0.3333333333333333,0.0,I’d rather have no village at all rather than a damaging village..
Cc-- to whom it may concern face with hand over mouthface with hand over mouthface with hand over mouth https--//t.co/DS6R6cfEi7,0.25,0.25,Cc-- to whom it may concern 🤭🤭🤭 https--//t.co/DS6R6cfEi7
@GOPLeader Republicans beat the living shit out of capital police and refused to bring in national guard and additional police to protect them all while trying to destroy our democracy via a well thought out plan of insurrection.,0.25,0.5,@GOPLeader Republicans beat the living shit out of capital police and refused to bring in national guard and additional police to protect them all while trying to destroy our democracy via a well thought out plan of insurrection.
"@CantillonCH The collapse of Thatcher's Britain is upon us, followed by the Lisbon Treaty EU. At least the UK is free. France and Germany will spend the next decade fighting over the wreckage of the EU.",1.0,0.0,"@CantillonCH The collapse of Thatcher's Britain is upon us, followed by the Lisbon Treaty EU. At least the UK is free. France and Germany will spend the next decade fighting over the wreckage of the EU."
They’ll be drowning in greed until their demise,0.3333333333333333,0.0,They’ll be drowning in greed until their demise
me when im about to DESTROY the rabid left's (my victims') pathetic (successful) attempts to silence me (hold me accountable for my crimes)-- https--//t.co/5PeyI0Se5z,0.0,0.0,me when im about to DESTROY the rabid left's (my victims') pathetic (successful) attempts to silence me (hold me accountable for my crimes)-- https--//t.co/5PeyI0Se5z
$amc  is set and ready for a run up..~ https--//t.co/awTrtCeCLM,0.0,0.0,$amc  is set and ready for a run up..~ https--//t.co/awTrtCeCLM
I think Arohi might get pregnant rember in hospi her Frnd was preg she was Jealous & Fly forced 2 do their wedingpouting face #Yrkkh Neil like puppet in Aru hands he listns 2evthing she says & here Abhi Q’s e’thingAkshu does pouting faceAru needs2 apologize 2Akshu or difficult 2accept her #AbhiRa red heart,0.0,0.0,I think Arohi might get pregnant rember in hospi her Frnd was preg she was Jealous & Fly forced 2 do their weding😡 #Yrkkh Neil like puppet in Aru hands he listns 2evthing she says & here Abhi Q’s e’thingAkshu does 😡Aru needs2 apologize 2Akshu or difficult 2accept her #AbhiRa ❤️
@DarrinZiliak @HarrisonKrank @JohnFetterman Real violence versus made up anger? Yeah...,0.3333333333333333,0.0,@DarrinZiliak @HarrisonKrank @JohnFetterman Real violence versus made up anger? Yeah...
I don’t know if there’s such a thing as a political hard-on… but if there is… backhand index pointing down Liz Truss has done more damage in 42 days as PM than Boris Johnson and Partygate did across 8 months…  If it turned out she was trying to be awful then she’s an evil genius fire https--//t.co/L7jvjvx2v7,0.25,0.25,I don’t know if there’s such a thing as a political hard-on… but if there is… 👇 Liz Truss has done more damage in 42 days as PM than Boris Johnson and Partygate did across 8 months…  If it turned out she was trying to be awful then she’s an evil genius 🔥 https--//t.co/L7jvjvx2v7
Beautiful but aren't a concern. For some ؟? نمشے  small blue diamondH3small blue diamond small blue diamondH3small blue diamond small blue diamondH3small blue diamond,0.0,0.5,Beautiful but aren't a concern. For some ؟? نمشے  🔹H3🔹 🔹H3🔹 🔹H3🔹
@SenTedCruz What have you done in your whole grifting gooch-sniffing career?  You fled in a crisis.   You chose fealty to Donald Trump over your Wife.  You have voted NO to all bills that help average Americans.   You attended an NRA Event to get your paycheck days after the Uvalde shooting. https--//t.co/ZyTU4oy8bZ,0.0,0.0,@SenTedCruz What have you done in your whole grifting gooch-sniffing career?  You fled in a crisis.   You chose fealty to Donald Trump over your Wife.  You have voted NO to all bills that help average Americans.   You attended an NRA Event to get your paycheck days after the Uvalde shooting. https--//t.co/ZyTU4oy8bZ
And primordial impossible circumstances one faces. Procrastination is a sacred https--//t.co/6Sk83ppNta,0.0,0.0,And primordial impossible circumstances one faces. Procrastination is a sacred https--//t.co/6Sk83ppNta
@FibromyalgiaDad @BassedLow @RizomaSchool @grahamcclark1 @KangJesseJames @zerowing0 @Partisan_O @volvicstorm98 Albums ruined popular American music and rock and roll and you can blame the Beatles if you want. I do. This didn’t end with the 90’s. That stuff was already eulogizing something that died. It’s not a mistake the Ramones sounded like a Doo wop band or Danzig sang like that.,0.3333333333333333,0.3333333333333333,@FibromyalgiaDad @BassedLow @RizomaSchool @grahamcclark1 @KangJesseJames @zerowing0 @Partisan_O @volvicstorm98 Albums ruined popular American music and rock and roll and you can blame the Beatles if you want. I do. This didn’t end with the 90’s. That stuff was already eulogizing something that died. It’s not a mistake the Ramones sounded like a Doo wop band or Danzig sang like that.
@LouisatheLast I also feel like they’re clinging to this time where “wokism” didn’t exist & there were no trans people & yidn didn’t run the banks & Black people didn’t get shot by police…aka a time pre-social media when they didn’t have to face their privilege daily by being made aware.,0.3333333333333333,0.3333333333333333,@LouisatheLast I also feel like they’re clinging to this time where “wokism” didn’t exist & there were no trans people & yidn didn’t run the banks & Black people didn’t get shot by police…aka a time pre-social media when they didn’t have to face their privilege daily by being made aware.
@bokoromonio Death Test broken heartexpressionless facebut atleast I'm at 5,0.0,0.0,@bokoromonio Death Test 💔😑but atleast I'm at 5
"@Towelexander Heck yeah, bleed damage from her goes hard too, helps me stay alive",0.3333333333333333,0.3333333333333333,"@Towelexander Heck yeah, bleed damage from her goes hard too, helps me stay alive"
"@KariLakeWarRoom @kelliwardaz @katiehobbs @DanaBashCNN Dad said that in the future, the big issues will be the protection of the one citizen one vote, and bio-logical warfare. We the People already saw the bio attack. Now We get to see how they muddle up the next election so no one will ever trust the final results. Dad died in 1989.",0.3333333333333333,0.0,"@KariLakeWarRoom @kelliwardaz @katiehobbs @DanaBashCNN Dad said that in the future, the big issues will be the protection of the one citizen one vote, and bio-logical warfare. We the People already saw the bio attack. Now We get to see how they muddle up the next election so no one will ever trust the final results. Dad died in 1989."
"Tomatoes are the major dietary source of the antioxidant lycopene, which has been linked to many health benefits, including reduced risk of heart disease and cancer. They are also a great source of vitamin C, potassium, folate, and vitamin K.",0.3333333333333333,1.0,"Tomatoes are the major dietary source of the antioxidant lycopene, which has been linked to many health benefits, including reduced risk of heart disease and cancer. They are also a great source of vitamin C, potassium, folate, and vitamin K."
"@JohnHMcWhorter No apology needed, John. You merely called a spade a spade. Empty Suit Man @DrIbram is a disgrace to academia & is doing serious damage to race relations. You have every right to smack that nonsense down.",0.6666666666666666,0.3333333333333333,"@JohnHMcWhorter No apology needed, John. You merely called a spade a spade. Empty Suit Man @DrIbram is a disgrace to academia & is doing serious damage to race relations. You have every right to smack that nonsense down."
@omark6 @TheTNHoller Unless we have an economic collapse that is not going to happen. Investing in the Preds and the titans in 98 is why Broadway is what it is and why Nashville is what it is. I mean you can long for the days of pornshops and empty buildings downtown but I do not and I will not,0.0,0.0,@omark6 @TheTNHoller Unless we have an economic collapse that is not going to happen. Investing in the Preds and the titans in 98 is why Broadway is what it is and why Nashville is what it is. I mean you can long for the days of pornshops and empty buildings downtown but I do not and I will not
Difficult to choose.. kotal khan https--//t.co/VFzndJqPsq,0.0,0.3333333333333333,Difficult to choose.. kotal khan https--//t.co/VFzndJqPsq
"shaun of the dead (2004) dir. edgar wright  ""who died and made you fucking king of the zombies?"" https--//t.co/kgxJlnbFKp",0.0,0.0,"shaun of the dead (2004) dir. edgar wright  ""who died and made you fucking king of the zombies?"" https--//t.co/kgxJlnbFKp"
"When your boy shoots you in the head with an unloaded Nerf gun, you act out your death in a way that's so realistic it freaks your wife out.  I don't make the rules.",0.25,0.25,"When your boy shoots you in the head with an unloaded Nerf gun, you act out your death in a way that's so realistic it freaks your wife out.  I don't make the rules."
@BrincoBrinco I work with a lot of younger people in my other Clinical job... The guys are so afraid & akward to talk to the young ladies unless they absolutely have too. I'm considered the fossil & older than some of there parents.,0.3333333333333333,0.3333333333333333,@BrincoBrinco I work with a lot of younger people in my other Clinical job... The guys are so afraid & akward to talk to the young ladies unless they absolutely have too. I'm considered the fossil & older than some of there parents.
$GNG Top Analyst Ratings and Price Targets for this week... https--//t.co/hlweMht3nJ,0.3333333333333333,0.0,$GNG Top Analyst Ratings and Price Targets for this week... https--//t.co/hlweMht3nJ
"@HantsPolRoads At what point can the police put together a brief that lets govt know how popular these have become, what time wasters they are, how dangerous they are, and that they need these banned and checked as part of MOT process?",0.75,0.25,"@HantsPolRoads At what point can the police put together a brief that lets govt know how popular these have become, what time wasters they are, how dangerous they are, and that they need these banned and checked as part of MOT process?"
$veru  is set and ready for a run up..~  https--//t.co/awTrtCeCLM,0.0,0.0,$veru  is set and ready for a run up..~  https--//t.co/awTrtCeCLM
three o’clock#Blackfriars Disruption is now expected until 20--00.,0.3333333333333333,0.0,🕒#Blackfriars Disruption is now expected until 20--00.
$DDOG Everyone is Buying the Dip Right Now.Hoarding Shares--~ https--//t.co/6Zcay8h2VH,0.6666666666666666,0.6666666666666666,$DDOG Everyone is Buying the Dip Right Now.Hoarding Shares--~ https--//t.co/6Zcay8h2VH
@_queerauntie Looks like they couldn't take the consequences of their tweets.,0.6666666666666666,0.6666666666666666,@_queerauntie Looks like they couldn't take the consequences of their tweets.
@_LiberaNosAmalo Same sisloudly crying facethe anxiety is not good for meloudly crying facewhen I think about the cliffhanger they’re going to throw at us I just wanna crycat with tears of joycat with tears of joy,0.3333333333333333,0.3333333333333333,@_LiberaNosAmalo Same sis😭the anxiety is not good for me😭when I think about the cliffhanger they’re going to throw at us I just wanna cry😹😹
@francis_scarr Probably a terrorist attack by ukraine,1.0,0.0,@francis_scarr Probably a terrorist attack by ukraine
"@JohnFetterman Residual cognitive deficits make you unaware of your infirmities.  Pennsylvania Voters are aware of your infirmities which are legitimately disqualifying.  Focus on your recovery because sadly, you need considerable speech and cognitive therapy. Wishing you attain recovery",0.5,0.5,"@JohnFetterman Residual cognitive deficits make you unaware of your infirmities.  Pennsylvania Voters are aware of your infirmities which are legitimately disqualifying.  Focus on your recovery because sadly, you need considerable speech and cognitive therapy. Wishing you attain recovery"
@EasternRailway @RailMadad  Travelling in a sub urban train took from belur causing unnecessary delays still at the car shed since 20 mins other trains are been given pass off I have my train at 11 45 from hwh please do something,0.3333333333333333,0.3333333333333333,@EasternRailway @RailMadad  Travelling in a sub urban train took from belur causing unnecessary delays still at the car shed since 20 mins other trains are been given pass off I have my train at 11 45 from hwh please do something
80 young Canadian doctors who were all ‘vaccinated’ have died ‘suddenly’ since the Covid-19 “vaccines” were given Emergency Authorisation without any long-term safety data  Dr. Makis Pleads With CMA To Investigate https--//t.co/WDLOadeVyV,0.6666666666666666,0.3333333333333333,80 young Canadian doctors who were all ‘vaccinated’ have died ‘suddenly’ since the Covid-19 “vaccines” were given Emergency Authorisation without any long-term safety data  Dr. Makis Pleads With CMA To Investigate https--//t.co/WDLOadeVyV
"@Conservatives @trussliz @Jeremy_Hunt ""Brexit freedoms""...under a picture of two people who opposed it. Lies, deceit, incompetence, chaos, widening inequality and u-turns-- this government's legacy.",0.0,0.6666666666666666,"@Conservatives @trussliz @Jeremy_Hunt ""Brexit freedoms""...under a picture of two people who opposed it. Lies, deceit, incompetence, chaos, widening inequality and u-turns-- this government's legacy."
holy fuck i died and ressurected,0.3333333333333333,0.0,holy fuck i died and ressurected
@Theresaroets911 I know he died at a very young age and I was shocked when I heard about it.,0.3333333333333333,0.0,@Theresaroets911 I know he died at a very young age and I was shocked when I heard about it.
"@_Shelby_Co @Vinayak53419497 Also, have you read the recent racist attacks on Indians? Every time there's a recession or slowdown, the native population always reacts violently towards the immigrants. Hence, the second class citizens.",1.0,0.6666666666666666,"@_Shelby_Co @Vinayak53419497 Also, have you read the recent racist attacks on Indians? Every time there's a recession or slowdown, the native population always reacts violently towards the immigrants. Hence, the second class citizens."
@Simonspiteri22 @JohnGh87 @CarloDCGT @AU_GroveToken @GN_GROVE @HergaJeffrey @Amooor1st @Rawoof_LJ @Kapsio_ @MACGROUP8 @srrono New trend-ApeSport-- Sport NFT x #Apechain|Super hype project World cup 2022|#NFT Collection from Top Artists Called by Hundreds of Influencers|Fl Tw and join DC to get a #Giveaway reward for free--https--//t.co/ej4i9Doggu #ETH #Binance #BAYC #ERC20 N,0.0,0.3333333333333333,@Simonspiteri22 @JohnGh87 @CarloDCGT @AU_GroveToken @GN_GROVE @HergaJeffrey @Amooor1st @Rawoof_LJ @Kapsio_ @MACGROUP8 @srrono New trend-ApeSport-- Sport NFT x #Apechain|Super hype project World cup 2022|#NFT Collection from Top Artists Called by Hundreds of Influencers|Fl Tw and join DC to get a #Giveaway reward for free--https--//t.co/ej4i9Doggu #ETH #Binance #BAYC #ERC20 N
Somebody got odds for when a RU nuclear bomber tries to strike UA that it crashes beforehand due to quality of RU gear? https--//t.co/1MnIgMwDDp,1.0,0.6666666666666666,Somebody got odds for when a RU nuclear bomber tries to strike UA that it crashes beforehand due to quality of RU gear? https--//t.co/1MnIgMwDDp
@OccupyDemocrats Everything is not Biden vs Trumpfoljs. Biden sucks all on his own. The damage he has done to this country in 2 yrs is astounding !,1.0,0.0,@OccupyDemocrats Everything is not Biden vs Trumpfoljs. Biden sucks all on his own. The damage he has done to this country in 2 yrs is astounding !
"#Health Ministry-- 46 new #Cholera cases, 1 new death | https--//t.co/2vJaaBuGAe | #Lebanon",1.0,0.3333333333333333,"#Health Ministry-- 46 new #Cholera cases, 1 new death | https--//t.co/2vJaaBuGAe | #Lebanon"
"Great session @DeltaGarforth working with Yr 7 & 8 pupils.  As part of the emotional well-being course this term we have covered bullying, friendships, emotions, anger, anxiety and mental health. We also made feel good rainbow magnets to give to a loved one.   #youthworkleeds https--//t.co/sDXBoyLByX",0.6666666666666666,1.0,"Great session @DeltaGarforth working with Yr 7 & 8 pupils.  As part of the emotional well-being course this term we have covered bullying, friendships, emotions, anger, anxiety and mental health. We also made feel good rainbow magnets to give to a loved one.   #youthworkleeds https--//t.co/sDXBoyLByX"
“i just can't believe 5h vs little mix arguments used to actually exist. like there were wars. and people died.”  THE ENDING TOOK ME OUTJFJDJD https--//t.co/KW86BBkuwh,0.3333333333333333,0.3333333333333333,“i just can't believe 5h vs little mix arguments used to actually exist. like there were wars. and people died.”  THE ENDING TOOK ME OUTJFJDJD https--//t.co/KW86BBkuwh
@Simonspiteri22 @JohnGh87 @CarloDCGT @AU_GroveToken @GN_GROVE @HergaJeffrey @Amooor1st @Rawoof_LJ @Kapsio_ @MACGROUP8 @srrono ApeSport-- 2022's Hottest Presale | Our Last Token >$1B MC | Monster Partners | Presale-- Coming soon | Join us-- https--//t.co/zGO7T5fXqC | #ERC20 #Ethereum #Uniswap #Binance #nft #NFTdrop #Crypto #nfts #APE #APESPORT z,0.5,0.25,@Simonspiteri22 @JohnGh87 @CarloDCGT @AU_GroveToken @GN_GROVE @HergaJeffrey @Amooor1st @Rawoof_LJ @Kapsio_ @MACGROUP8 @srrono ApeSport-- 2022's Hottest Presale | Our Last Token >$1B MC | Monster Partners | Presale-- Coming soon | Join us-- https--//t.co/zGO7T5fXqC | #ERC20 #Ethereum #Uniswap #Binance #nft #NFTdrop #Crypto #nfts #APE #APESPORT z
I’ll date ya stormzy… and don’t worry I am not afraid to dash someone’s phone right across the shard for trying to take a sneaky pic https--//t.co/MY1oWY0EdN,0.6666666666666666,0.3333333333333333,I’ll date ya stormzy… and don’t worry I am not afraid to dash someone’s phone right across the shard for trying to take a sneaky pic https--//t.co/MY1oWY0EdN
@sdu_mpembe I hate him. And Tshiamo will be fired because of false accusations,1.0,0.3333333333333333,@sdu_mpembe I hate him. And Tshiamo will be fired because of false accusations
$GNUS Everyone is Buying the Dip Right Now.Hoarding Shares--~ https--//t.co/HPkDEjCSSQ,0.25,0.5,$GNUS Everyone is Buying the Dip Right Now.Hoarding Shares--~ https--//t.co/HPkDEjCSSQ
"@Solomon99004524 I think the TPLF death virus attacked the WHO DG, leader of the Terrorist TPLF",0.75,0.5,"@Solomon99004524 I think the TPLF death virus attacked the WHO DG, leader of the Terrorist TPLF"
"@NahashonKimemia CAZOO TEAMS are similar to MUNGIKI but different styles! They are OGADEN tribal youth members who works with Ahmed Rashid and they are used in different missions in Eastleigh and Pangani like nights activities, assaults, kidnapping, extortion, snitching and spying!  PROTECTED backhand index pointing down https--//t.co/bNHhmJRUcl",1.0,0.5,"@NahashonKimemia CAZOO TEAMS are similar to MUNGIKI but different styles! They are OGADEN tribal youth members who works with Ahmed Rashid and they are used in different missions in Eastleigh and Pangani like nights activities, assaults, kidnapping, extortion, snitching and spying!  PROTECTED 👇 https--//t.co/bNHhmJRUcl"
actual physicist here-- i and the queen of bed was so much better and i and the queen died and then the park is in a place of a panic attack https--//t.co/HfgP9T9hgS,1.0,0.6666666666666666,actual physicist here-- i and the queen of bed was so much better and i and the queen died and then the park is in a place of a panic attack https--//t.co/HfgP9T9hgS
"@MaybeMattis @ZivoUS @powerfultakes And surely, if Switchblade was causing problems to Russians, Russians would notice, no? Ukrainians have certainly noticed Shaheed.  There is literally no evidence that Switchblade is a useful weapon, other than the word of some anonymous Polish dog.face with tears of joy",0.6666666666666666,0.3333333333333333,"@MaybeMattis @ZivoUS @powerfultakes And surely, if Switchblade was causing problems to Russians, Russians would notice, no? Ukrainians have certainly noticed Shaheed.  There is literally no evidence that Switchblade is a useful weapon, other than the word of some anonymous Polish dog.😂"
"@sjdssc @RD51988 @hollis4congress @marwilliamson Actually, farm subsidies really aren't driving the federal debt. Military spending AND really expensive healthcare for a tsunami of seniors and veterans is.",0.25,0.25,"@sjdssc @RD51988 @hollis4congress @marwilliamson Actually, farm subsidies really aren't driving the federal debt. Military spending AND really expensive healthcare for a tsunami of seniors and veterans is."
"@GeckoFN_ @OvOantny @ceIIuss @KyraFNBR @FindinhoUK No proper reply, glad we agree on this one. Atleast ur aware",0.3333333333333333,0.3333333333333333,"@GeckoFN_ @OvOantny @ceIIuss @KyraFNBR @FindinhoUK No proper reply, glad we agree on this one. Atleast ur aware"
@jay56789012 Remember at the time someone done a tweet saying people were only trying to destroy his life cos he was blackface with tears of joyface with tears of joygrinning face with smiling eyes,0.3333333333333333,0.3333333333333333,@jay56789012 Remember at the time someone done a tweet saying people were only trying to destroy his life cos he was black😂😂😄
I've been completely addicted to ONEPIECE and The Enemy Beside Me  #nsfwtwt #魔道祖师 #webtoonseries  https--//t.co/TNCGovMNcX https--//t.co/BsjY9e8Lib,0.3333333333333333,0.3333333333333333,I've been completely addicted to ONEPIECE and The Enemy Beside Me  #nsfwtwt #魔道祖师 #webtoonseries  https--//t.co/TNCGovMNcX https--//t.co/BsjY9e8Lib
British voters are truly stuck between a rock and a hard place. It's the Tories under any leader or Labour under Starmer. Dreadful frowning face https--//t.co/Y7VVQkD9SL,0.6666666666666666,0.3333333333333333,British voters are truly stuck between a rock and a hard place. It's the Tories under any leader or Labour under Starmer. Dreadful ☹️ https--//t.co/Y7VVQkD9SL
@KleitoNft @dragons_healers ApeSport-- 2022's Hottest Presale | Our Last Token >$1B MC | Monster Partners | Presale-- Coming soon | Join us-- https--//t.co/7VLqrdlozF | #ERC20 #Ethereum #Uniswap #Binance #nft #NFTdrop #Crypto #nfts #APE #APESPORT i,0.3333333333333333,0.3333333333333333,@KleitoNft @dragons_healers ApeSport-- 2022's Hottest Presale | Our Last Token >$1B MC | Monster Partners | Presale-- Coming soon | Join us-- https--//t.co/7VLqrdlozF | #ERC20 #Ethereum #Uniswap #Binance #nft #NFTdrop #Crypto #nfts #APE #APESPORT i
"Bitches truly cannot live in peace. I reckon that, by a myriad of reasons, the US military, as it is currently, would literally collapse if it didn't try to fuck with some foreign community every now and then. https--//t.co/FMZnhzglPM",0.6666666666666666,0.3333333333333333,"Bitches truly cannot live in peace. I reckon that, by a myriad of reasons, the US military, as it is currently, would literally collapse if it didn't try to fuck with some foreign community every now and then. https--//t.co/FMZnhzglPM"
@moovgame @6666_bit New trend-ApeSport-- Sport NFT x #Apechain|Super hype project World cup 2022|#NFT Collection from Top Artists Called by Hundreds of Influencers|Fl Tw and join DC to get a #Giveaway reward for free--https--//t.co/ej4i9Doggu #ETH #Binance #BAYC #ERC20 H,0.3333333333333333,0.3333333333333333,@moovgame @6666_bit New trend-ApeSport-- Sport NFT x #Apechain|Super hype project World cup 2022|#NFT Collection from Top Artists Called by Hundreds of Influencers|Fl Tw and join DC to get a #Giveaway reward for free--https--//t.co/ej4i9Doggu #ETH #Binance #BAYC #ERC20 H
@BloodsareCrips that can be a dangerous game! i got one that says boats are in my future and then some of my family went back to the philippines a couple weeks later. coincidence i don’t think so.,0.0,0.0,@BloodsareCrips that can be a dangerous game! i got one that says boats are in my future and then some of my family went back to the philippines a couple weeks later. coincidence i don’t think so.
"@obi_nob_kenobi the devastation of your entire community turning their backs on you at your moment of need when you’ve given so much to them?  Excruciating, that hit DEEP with me. It makes sense why she wouldn’t return after that level of betrayal, even when Anakin never lost faith in her—",0.25,0.0,"@obi_nob_kenobi the devastation of your entire community turning their backs on you at your moment of need when you’ve given so much to them?  Excruciating, that hit DEEP with me. It makes sense why she wouldn’t return after that level of betrayal, even when Anakin never lost faith in her—"
I hope anxiety won't kill me someday.,0.3333333333333333,0.6666666666666666,I hope anxiety won't kill me someday.
-- Woke War III The Deadly Neocon-Left Alliance https--//t.co/HPqhgBcail,1.0,0.6666666666666666,-- Woke War III The Deadly Neocon-Left Alliance https--//t.co/HPqhgBcail
@huwusteenie wishing death on a child groomer who has falsely accused multiple people of being that is the same as wishing death on somebody because of an immutable characteristic. i am very intelligent,0.6666666666666666,0.0,@huwusteenie wishing death on a child groomer who has falsely accused multiple people of being that is the same as wishing death on somebody because of an immutable characteristic. i am very intelligent
They just can't help themselves im afraid it's The Liebour party https--//t.co/6ISpXovgUt,1.0,0.6666666666666666,They just can't help themselves im afraid it's The Liebour party https--//t.co/6ISpXovgUt
And speech little danger of venturing into uncharted waters is not https--//t.co/WBpBqDk1cf,0.3333333333333333,0.3333333333333333,And speech little danger of venturing into uncharted waters is not https--//t.co/WBpBqDk1cf
"@MacaesBruno Same can be said in the inverse. ""I think Russia will regret not going all out and going for a destructive but swift and conclusive demolishment of Ukraine""",1.0,0.25,"@MacaesBruno Same can be said in the inverse. ""I think Russia will regret not going all out and going for a destructive but swift and conclusive demolishment of Ukraine"""
"""Cappadocian Trinitarian theology depends first and last upon the mystery of divine love revealed in Christ’s incarnation, death and resurrection. But from a historical viewpoint, this theology is not possible without the complex intellectual climate that helps to frame it.",0.0,0.0,"""Cappadocian Trinitarian theology depends first and last upon the mystery of divine love revealed in Christ’s incarnation, death and resurrection. But from a historical viewpoint, this theology is not possible without the complex intellectual climate that helps to frame it."
@Johnhop04896651 @officialEFCC did you see the word alleged?,0.0,0.0,@Johnhop04896651 @officialEFCC did you see the word alleged?
